736266,20151030,  1325,  1,  98,   670, -1,  72
736266,20151030,   717,  0,  87,   931,  0,  74
736266,20151030,   753,  1,  71,  1699, -1,  67
736266,20151030,   940,  0,  78,  1313,  0,  57
736266,20151030,   795,  1,  86,   978, -1,  71
736266,20151030,  1068,  1,  75,  1697, -1,  64
736266,20151030,  1132,  0,  91,  1372,  0,  65
736266,20151030,  1375,  0,  68,  1190,  0,  66
736266,20151030,  1269,  1,  61,  1848, -1,  58
736266,20151030,  1964,  1,  92,  1285, -1,  84
736266,20151030,  1597,  0, 101,  1301,  0,  92
736266,20151030,  1241,  0,  57,   629,  0,  46
736266,20151030,  1856,  0,  79,  1343,  0,  76
736266,20151030,  1577, -1,  69,  1423,  1,  63
736266,20151030,  1674,  1,  66,  1958, -1,  63
736266,20151030,  1809,  1,  64,  1802, -1,  26
736266,20151030,  1873,  1,  81,   193, -1,  67
736266,20151030,  1550, -1,  78,  1946,  1,  66
736266,20151030,   332,  0,  73,  1409,  0,  71
736266,20151030,  1531,  1,  81,   639, -1,  59
736266,20151030,  1611,  0, 106,   781,  0,  88
736266,20151030,  1411,  0,  86,   850,  0,  75
736266,20151030,  1553,  0,  86,  1704,  0,  80
736266,20151030,   365,  1,  87,    78, -1,  62
736266,20151030,    61,  0,  85,  1705,  0,  84
736266,20151030,   121,  0,  92,   740,  0,  86
736266,20151030,   808,  1,  95,   421, -1,  90
736266,20151030,  1000, -1,  78,  1761,  1,  65
736266,20151030,  1215, -1,  90,  1900,  1,  84
736266,20151030,  1700,  0,  94,  1795,  0,  69
736266,20151030,  1928,  1,  83,  1951, -1,  75
736266,20151030,   702,  1,  76,   181, -1,  74
736266,20151030,   981,  0,  79,   470,  0,  71
736266,20151030,   834, -1,  84,   508,  1,  82
736266,20151030,  2060,  1,  91,  1185, -1,  77
736266,20151030,  1894, -1,  84,  1713,  1,  55
736266,20151030,  1640, -1,  85,   249,  1,  84
736266,20151030,    33,  1,  67,   663, -1,  56
736266,20151030,   558, -1,  70,    94,  1,  51
736266,20151030,  1363,  1, 122,   100, -1,  96
736266,20151030,   147, -1,  84,   128,  1,  60
736266,20151030,   262, -1,  80,  1087,  1,  67
736266,20151030,   360,  1,  77,  1954, -1,  74
736266,20151030,   462, -1,  71,  1062,  1,  67
736266,20151030,  2098,  1,  72,   644, -1,  64
736266,20151030,   817,  1,  91,  2054, -1,  79
736266,20151030,  1721,  0,  89,  1029,  0,  75
736266,20151030,  1209,  1,  87,  1983, -1,  80
736266,20151030,    15,  1,  82,   491, -1,  68
736266,20151030,   792,  1,  83,   913, -1,  44
736266,20151030,  2064,  0,  84,  1299,  0,  83
736266,20151030,  1162,  1,  83,  1498, -1,  53
736266,20151030,  1406,  0,  81,   256,  0,  65
736266,20151030,   678,  1,  76,   480, -1,  55
736266,20151030,   757,  0, 119,  1532,  0,  95
736266,20151030,  1253,  1,  80,  1508, -1,  63
736266,20151030,    48,  1,  84,  1117, -1,  69
736266,20151030,   597,  0,  89,    23,  0,  85
736266,20151030,   180,  1,  79,  1186, -1,  77
736266,20151030,    10,  0,  74,  1906,  0,  71
736266,20151030,   227,  0,  84,  1178,  0,  80
736266,20151030,  1968,  0,  95,   375,  0,  84
736266,20151030,  1448,  0, 104,  1786,  0,  83
736266,20151030,  1901,  0, 105,  1791,  0,  77
736266,20151030,   472,  1,  87,   397, -1,  75
736266,20151030,   229,  1,  92,  1956, -1,  64
736266,20151030,  1005,  1,  96,  2002, -1,  74
736266,20151030,   693, -1,  81,   173,  1,  65
736266,20151030,  1734,  1,  82,   479, -1,  76
736266,20151030,  1935, -1,  85,  1593,  1,  73
736266,20151030,    88, -1,  83,   399,  1,  61
736266,20151030,   927, -1,  88,   891,  1,  85
736266,20151030,  1225,  1,  87,   701, -1,  80
736266,20151030,  1387,  1,  91,  2100, -1,  79
736266,20151030,   863, -1,  89,  1433,  1,  85
736266,20151030,  1471,  1,  86,  1334, -1,  72
736266,20151030,  1514,  1, 111,  1569, -1,  70
736266,20151030,   188,  1,  87,  1203, -1,  71
736266,20151030,  1065,  0,  91,  1264,  0,  84
736266,20151030,  1932,  1,  87,   244, -1,  59
736266,20151030,  1944,  1,  69,  1787, -1,  62
736266,20151030,  1175,  1,  91,   177, -1,  86
736266,20151030,  1687,  1,  84,  1446, -1,  82
736267,20151031,    15,  1,  94,    23, -1,  79
736267,20151031,    52,  0,  79,  2024,  0,  57
736267,20151031,   527,  1,  88,    82, -1,  76
736267,20151031,  1764,  1, 101,   212, -1,  77
736267,20151031,   365,  1,  73,  1753, -1,  66
736267,20151031,  1979, -1,  84,   351,  1,  70
736267,20151031,   426,  1,  85,   629, -1,  72
736267,20151031,   482,  0,  78,  1911,  0,  50
736267,20151031,   670,  0,  83,  1809,  0,  76
736267,20151031,  1577,  0,  71,   717,  0,  68
736267,20151031,  1049,  1,  99,   753, -1,  96
736267,20151031,   782,  0,  69,  1607,  0,  64
736267,20151031,   792,  1,  73,  1294, -1,  68
736267,20151031,   812,  1,  81,  1616, -1,  66
736267,20151031,   879,  1,  57,   454, -1,  54
736267,20151031,  1311,  1,  92,   930, -1,  81
736267,20151031,  1423,  1,  74,   931, -1,  65
736267,20151031,  1969,  1,  81,   940, -1,  77
736267,20151031,  1343,  0,  80,   954,  0,  60
736267,20151031,   966, -1,  65,  1772,  1,  53
736267,20151031,  1856,  0,  63,  1122,  0,  61
736267,20151031,  1269,  1,  72,  1964, -1,  70
736267,20151031,  1285,  0,  86,  1848,  0,  82
736267,20151031,  1675,  0,  78,  1301,  0,  70
736267,20151031,  1325,  1,  88,  1802, -1,  58
736267,20151031,  1550,  0,  83,  1375,  0,  57
736267,20151031,  1407, -1,  78,  2001,  1,  69
736267,20151031,  1873,  1,  84,  1794, -1,  71
736267,20151031,  1833,  1,  89,  1372, -1,  57
736267,20151031,   280, -1,  96,   210,  1,  93
736267,20151031,   257,  1,  91,   973, -1,  90
736267,20151031,   472,  1,  79,   332, -1,  77
736267,20151031,   996,  1, 106,   781, -1,  81
736267,20151031,   939,  1, 108,  1391, -1, 104
736267,20151031,  1277, -1, 100,  1840,  1,  96
736267,20151031,  1457,  1,  87,  1467, -1,  71
736267,20151031,   808,  1,  84,    61, -1,  70
736267,20151031,   229,  1,  79,   262, -1,  76
736267,20151031,   246,  1,  85,   470, -1,  73
736267,20151031,   421,  0,  94,  1705,  0,  41
736267,20151031,   462, -1,  88,   845,  1,  73
736267,20151031,   967,  1, 117,  1220, -1,  75
736267,20151031,   101, -1,  82,  1386,  1,  74
736267,20151031,  1808,  1, 120,   640, -1, 113
736267,20151031,   740, -1,  69,  2098,  1,  63
736267,20151031,   835, -1,  96,  1446,  1,  75
736267,20151031,  1649,  1,  62,  1318, -1,  54
736267,20151031,   249,  1,  81,   523, -1,  53
736267,20151031,   903,  1,  80,   663, -1,  65
736267,20151031,   932, -1,  85,   594,  1,  81
736267,20151031,  1161,  1, 100,  1714, -1,  99
736267,20151031,  1736,  1,  81,   675, -1,  66
736267,20151031,  1654,  1, 108,   241, -1,  46
736267,20151031,    33,  1,  70,   292, -1,  62
736267,20151031,   785,  1,  71,  1622, -1,  53
736267,20151031,    79, -1,  87,   608,  1,  69
736267,20151031,  1700,  0, 127,   100,  0,  84
736267,20151031,   121,  0,  75,   644,  0,  52
736267,20151031,  1115, -1, 115,   136,  1,  95
736267,20151031,  1954, -1,  80,   180,  1,  71
736267,20151031,   331,  1,  77,  1029, -1,  66
736267,20151031,   406,  1,  89,   834, -1,  49
736267,20151031,   694,  1,  76,  2054, -1,  67
736267,20151031,  1216,  1,  76,  1983, -1,  64
736267,20151031,  1072, -1,  81,   739,  1,  73
736267,20151031,  1951, -1,  68,  1062,  1,  59
736267,20151031,  1795, -1,  87,  1363,  1,  76
736267,20151031,  1383,  0,  87,  1664,  0,  73
736267,20151031,  1792, -1,  65,  1414,  1,  57
736267,20151031,   597,  0,  79,   491,  0,  67
736267,20151031,  1190, -1,  78,  1946,  1,  66
736267,20151031,  1409,  0,  76,   397,  0,  65
736267,20151031,  1411, -1,  71,  1162,  1,  67
736267,20151031,  1406, -1,  74,   381,  1,  60
736267,20151031,   757,  0,  89,  1697,  0,  63
736267,20151031,  1553,  1,  91,   392, -1,  61
736267,20151031,   850,  0, 108,  1498,  0,  64
736267,20151031,  1898, -1, 123,   985,  1,  73
736267,20151031,  1299, -1,  81,  1253,  1,  76
736267,20151031,  2064,  0,  99,  1508,  0,  70
736267,20151031,   846,  0,  95,   422,  0,  75
736267,20151031,  1684,  0,  91,   256,  0,  77
736267,20151031,  1068,  1,  82,  1532, -1,  55
736267,20151031,  1463,  0,  82,  1385,  0,  71
736267,20151031,   147, -1,  95,   570,  1,  62
736267,20151031,  1494, -1,  80,   178,  1,  77
736267,20151031,  1854, -1,  69,   346,  1,  66
736267,20151031,  1186,  1,  83,   360, -1,  78
736267,20151031,  1041,  1,  75,   948, -1,  51
736267,20151031,   227,  0,  79,    10,  0,  68
736267,20151031,  1178,  0,  86,   375,  0,  71
736267,20151031,  1968,  0,  90,  1906,  0,  75
736267,20151031,   866,  1,  91,   692, -1,  86
736267,20151031,   806,  1,  77,    51, -1,  44
736267,20151031,  1448,  0, 118,  1787,  0,  60
736267,20151031,  1996,  1, 117,  1791, -1,  67
736267,20151031,  1984,  1,  75,   618, -1,  64
736267,20151031,   130, -1,  62,   140,  1,  55
736267,20151031,   399, -1,  76,    88,  1,  56
736267,20151031,  1083, -1,  81,   185,  1,  68
736267,20151031,   253,  1,  91,   514, -1,  79
736267,20151031,   927,  1,  86,   891, -1,  64
736267,20151031,  1225,  1,  86,   701, -1,  80
736267,20151031,  1371,  1, 105,  1743, -1,  92
736267,20151031,  1387,  1, 102,  1264, -1,  82
736267,20151031,  1471,  1,  72,  1334, -1,  60
736267,20151031,  1687,  0, 102,  1422,  0,  85
736267,20151031,  1849,  1,  68,  1853, -1,  60
736267,20151031,  1203, -1,  65,  1857,  1,  58
736267,20151031,  1944,  1,  77,  1786, -1,  72
736267,20151031,  1065,  0,  90,  2100,  0,  67
736267,20151031,   766, -1, 122,   466,  1,  46
736268,20151101,   196,  1,  89,   324, -1,  79
736268,20151101,  1856,  0,  66,   256,  0,  61
736268,20151101,  1343, -1,  79,   381,  1,  54
736268,20151101,  1269,  1,  76,  1285, -1,  63
736268,20151101,  2024,  0,  88,  1406,  0,  70
736268,20151101,  1607,  0,  85,  1684,  0,  59
736268,20151101,  1848,  0,  68,  1964,  0,  53
736268,20151101,  1531, -1,  99,   280,  1,  94
736268,20151101,  1277,  0,  70,   422,  0,  61
736268,20151101,  1411,  0,  92,  1626,  0,  80
736268,20151101,   524,  1,  81,  1887, -1,  75
736268,20151101,  1778,  1,  88,  1884, -1,  57
736268,20151101,   331,  1,  68,  1721, -1,  56
736268,20151101,  1693,  1,  85,  1664, -1,  54
736268,20151101,   375,  0,  79,    10,  0,  70
736268,20151101,   227,  0,  77,  1906,  0,  75
736268,20151101,   903,  1,  96,   292, -1,  79
736268,20151101,  1003,  1,  94,   675, -1,  66
736268,20151101,  1278,  1,  80,  1714, -1,  69
736268,20151101,  1122,  0,  90,    52,  0,  85
736268,20151101,   954,  0,  95,   782,  0,  83
736268,20151101,   846, -1,  88,  1840,  1,  59
736268,20151101,   785,  1,  83,  1622, -1,  53
736268,20151101,  1654,  1, 102,   241, -1,  66
736268,20151101,  1178,  0,  74,  1968,  0,  71
736268,20151101,   427,  1,  73,  1758, -1,  56
736268,20151101,  1196,  1,  84,  1195, -1,  81
736268,20151101,  1383,  0,  86,  1267,  0,  74
736268,20151101,  1065, -1,  74,  1387,  1,  70
736268,20151101,  1786,  1, 113,   298, -1, 100
736268,20151101,  1264,  0,  91,  2100,  0,  81
736268,20151101,   400,  1,  70,  1339, -1,  61
736269,20151102,    77, -1, 101,   210,  1,  74
736269,20151102,  1255,  1, 102,   116, -1,  75
736269,20151102,   767, -1,  82,   416,  1,  74
736269,20151102,  1416, -1,  80,   491,  1,  63
736269,20151102,   830,  1,  67,   949, -1,  65
736269,20151102,   865,  0,  98,  1326,  0,  90
736269,20151102,  1190, -1,  92,  1674,  1,  70
736269,20151102,  1524,  1, 102,   795, -1,  82
736269,20151102,   451, -1,  68,  1050,  1,  66
736269,20151102,   608, -1,  64,   160,  1,  58
736269,20151102,   449, -1,  93,   726,  1,  89
736269,20151102,   696,  1,  96,   508, -1,  73
736269,20151102,  1724,  1,  98,  1008, -1,  94
736269,20151102,  1113,  1, 105,  1115, -1,  89
736269,20151102,   540,  1,  97,   356, -1,  79
736269,20151102,   860, -1,  84,  1229,  1,  75
736269,20151102,  1009,  1,  96,  1005, -1,  82
736269,20151102,   692, -1,  99,  1494,  1,  93
736269,20151102,  1709,  1,  94,   107, -1,  81
736269,20151102,  1095,  1,  89,  1978, -1,  59
736269,20151102,  1192,  1,  62,   761, -1,  50
736269,20151102,  1621,  1,  88,  1861, -1,  40
736269,20151102,  1728,  1,  99,   724, -1,  49
736270,20151103,    39, -1, 105,   913,  1,  89
736270,20151103,  1068,  1,  96,    52, -1,  76
736270,20151103,    66,  1,  88,   414, -1,  83
736270,20151103,  1326,  0,  83,   116,  0,  67
736270,20151103,  1241,  1,  92,   212, -1,  68
736270,20151103,   354,  1,  83,  1685, -1,  82
736270,20151103,  1256,  1,  82,   363, -1,  78
736270,20151103,   509,  1,  75,  1296, -1,  61
736270,20151103,  1676, -1,  72,   689,  1,  67
736270,20151103,   856,  1,  87,  1833, -1,  80
736270,20151103,   865, -1,  86,  1255,  1,  84
736270,20151103,   889,  1,  83,   282, -1,  70
736270,20151103,  1132, -1,  78,   966,  1,  55
736270,20151103,  1044, -1,  65,  1011,  1,  63
736270,20151103,  1189, -1,  82,   464,  1,  61
736270,20151103,  1697, -1,  77,  1794,  1,  63
736270,20151103,  1964, -1,  79,  2024,  1,  75
736270,20151103,   153,  1,  81,   973, -1,  74
736270,20151103,  1306,  1, 111,   280, -1,  90
736270,20151103,   897,  1, 102,   732, -1,  84
736270,20151103,  1066,  1,  77,  2055, -1,  58
736270,20151103,  1858, -1,  75,  1180,  1,  51
736270,20151103,  1457, -1,  79,    55,  1,  52
736270,20151103,   209, -1,  87,   278,  1,  69
736270,20151103,  1584,  1,  74,  1995, -1,  72
736270,20151103,   187, -1,  77,  1502,  1,  74
736270,20151103,   749,  1,  69,   273, -1,  54
736270,20151103,  1162, -1,  72,   392,  1,  50
736270,20151103,   648,  1,  82,  1786, -1,  75
736270,20151103,  1778, -1,  70,  1887,  1,  53
736270,20151103,   130, -1,  75,   980,  1,  68
736270,20151103,   513,  1,  79,   461, -1,  63
736270,20151103,  1975,  1,  82,   462, -1,  79
736270,20151103,   136,  1,  82,  1795, -1,  74
736270,20151103,   452,  1,  85,   807, -1,  70
736270,20151103,  1201, -1,  72,  1708,  1,  71
736270,20151103,  1353, -1,  75,  1894,  1,  74
736270,20151103,  2078,  1,  89,  1664, -1,  73
736270,20151103,  1806, -1,  81,  2081,  1,  70
736270,20151103,  1640,  1,  85,   615, -1,  73
736270,20151103,    85,  1,  91,  1523, -1,  87
736270,20151103,    96,  1, 115,   739, -1,  59
736270,20151103,  1019, -1,  75,   100,  1,  61
736270,20151103,   147,  1,  66,   128, -1,  52
736270,20151103,   360, -1,  61,   558,  1,  51
736270,20151103,   694, -1,  61,   948,  1,  59
736270,20151103,   733, -1,  70,  2062,  1,  61
736270,20151103,   818,  1,  99,  1029, -1,  90
736270,20151103,   866,  1,  96,   832, -1,  94
736270,20151103,  2056, -1,  62,  1792,  1,  58
736270,20151103,    15, -1,  61,  1585,  1,  43
736270,20151103,   731,  1,  81,   683, -1,  79
736270,20151103,  1240,  1,  93,   750, -1,  89
736270,20151103,   454,  1,  71,  1094, -1,  57
736270,20151103,   472, -1,  90,  1461,  1,  43
736270,20151103,  1553,  1,  91,   776, -1,  78
736270,20151103,    83,  1,  86,  1173, -1,  82
736270,20151103,   684,  1,  87,   488, -1,  56
736270,20151103,   404,  1,  63,   238, -1,  60
736270,20151103,   667, -1,  94,  1990,  1,  86
736270,20151103,   690,  1,  85,  1659, -1,  61
736270,20151103,   817, -1,  96,  1558,  1,  66
736270,20151103,   845,  1,  80,  1121, -1,  69
736270,20151103,  1367,  1,  75,   938, -1,  74
736270,20151103,  1435,  1, 104,  1176, -1,  71
736270,20151103,  1414, -1,  92,  1430,  1,  83
736270,20151103,  2077,  1,  96,  1842, -1,  90
736270,20151103,  2087, -1,  68,   345,  1,  59
736270,20151103,  1294,  1, 103,  1791, -1,  59
736270,20151103,  1234, -1,  91,  1275,  1,  68
736270,20151103,  2030, -1,  75,  1484,  1,  72
736270,20151103,  1941,  1,  76,   724, -1,  48
736270,20151103,   219, -1, 115,  1899,  1,  74
736270,20151103,  1969,  1,  64,   386, -1,  44
736270,20151103,  1339,  1,  80,  1446, -1,  64
736270,20151103,   914,  1,  83,  1014, -1,  61
736270,20151103,  1982,  1,  78,   618, -1,  69
736270,20151103,   260,  1,  88,  1214, -1,  86
